id,nom,departement_code,departement_nom,type_zone,niveau,niveau_label,severity,debut,fin,arrete_numero,detail,date_maj
2755574,Bassin du Gave de Pau-40,40,Landes,SUP,crise,Crise,4,2026-08-14,2026-10-31,AP ACI GAVES 2026-1087,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 14 août 2026 au 31 oct. 2026<br><small>Zone : Bassin du Gave de Pau-40</small>",18 août 2026
2755602,Affluents Loire amont,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Affluents Loire amont</small>",18 août 2026
2755605,Bassin du Cher,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Bassin du Cher</small>",18 août 2026
2755607,Bassin du Cosson,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Bassin du Cosson</small>",18 août 2026
2755588,Bassin de la Sauldre,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Bassin de la Sauldre</small>",18 août 2026
2755590,Bassin du Beuvron,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Bassin du Beuvron</small>",18 août 2026
2753143,Dronne - Dronne amont,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dronne - Dronne amont</small>",18 août 2026
2753144,Isle amont - Auvézère aval,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle amont - Auvézère aval</small>",18 août 2026
2753149,Dordogne amont - Tournefeuille,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne amont - Tournefeuille</small>",18 août 2026
2753153,Dordogne aval - Couze-Couzeau,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Couze-Couzeau</small>",18 août 2026
2753154,Dordogne aval - Louyre,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Louyre</small>",18 août 2026
2753156,Isle aval - Manoire,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Manoire</small>",18 août 2026
2753158,Isle aval - Beauronne de St-Vincent,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Beauronne de St-Vincent</small>",18 août 2026
2753159,Isle aval - Vern,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Vern</small>",18 août 2026
2753160,Dronne - Euche,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dronne - Euche</small>",18 août 2026
2753161,Dordogne aval - Caudeau,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Caudeau</small>",18 août 2026
2753162,Lizonne - Belle,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Lizonne - Belle</small>",18 août 2026
2753163,Isle amont - L'Isle entre Loue et Auvézère,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle amont - L'Isle entre Loue et Auvézère</small>",18 août 2026
2755593,AXE_LOIRE41,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : AXE_LOIRE41</small>",18 août 2026
2755596,Bassin du Fouzon,41,Loir-et-Cher,SUP,crise,Crise,4,2026-08-14,,41-2026-08-13-00001,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 14 août 2026<br><small>Zone : Bassin du Fouzon</small>",18 août 2026
2753164,Isle aval - Crempse,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Crempse</small>",18 août 2026
2753165,Isle aval - Beauronne de Chancelade,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Beauronne de Chancelade</small>",18 août 2026
2753167,Vézère - Cern,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Vézère - Cern</small>",18 août 2026
2753168,Isle amont - Blâme,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle amont - Blâme</small>",18 août 2026
2753169,Isle aval - Beauronne des Lèches,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Isle aval - Beauronne des Lèches</small>",18 août 2026
2753170,Dordogne aval - Estrop,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Estrop</small>",18 août 2026
2753172,Dronne - Boulou,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dronne - Boulou</small>",18 août 2026
2753173,Dordogne amont - Énéa,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne amont - Énéa</small>",18 août 2026
2753174,Dordogne aval - Gardonnette,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Gardonnette</small>",18 août 2026
2753176,Dordogne aval - Conne,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Dordogne aval - Conne</small>",18 août 2026
2753180,Lizonne - Pude,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Lizonne - Pude</small>",18 août 2026
2753181,Lizonne - Sauvanie,24,Dordogne,SUP,crise,Crise,4,2026-08-08,2026-10-31,Arrêté n° DDT/SEER/2026-018,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 8 août 2026 au 31 oct. 2026<br><small>Zone : Lizonne - Sauvanie</small>",18 août 2026
2753183,Bassin de l'Allan,25,Doubs,SUP,crise,Crise,4,2026-07-17,2026-10-17,25-2026-07-17-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 17 juil. 2026 au 17 oct. 2026<br><small>Zone : Bassin de l'Allan</small>",18 août 2026
2753185,Plateau calcaire jurassien,25,Doubs,SUP,crise,Crise,4,2026-07-17,2026-10-17,25-2026-07-17-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 17 juil. 2026 au 17 oct. 2026<br><small>Zone : Plateau calcaire jurassien</small>",18 août 2026
2753186,Haute Chaîne,25,Doubs,SUP,crise,Crise,4,2026-07-17,2026-10-17,25-2026-07-17-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 17 juil. 2026 au 17 oct. 2026<br><small>Zone : Haute Chaîne</small>",18 août 2026
2753187,Moyennes vallées Doubs Ognon,25,Doubs,SUP,crise,Crise,4,2026-07-17,2026-10-17,25-2026-07-17-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 17 juil. 2026 au 17 oct. 2026<br><small>Zone : Moyennes vallées Doubs Ognon</small>",18 août 2026
2753242,ITON AMONT,27,Eure,SUP,crise,Crise,4,2026-08-13,2026-10-01,DDTM/SEBF/2026-214,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 13 août 2026 au 1 oct. 2026<br><small>Zone : ITON AMONT</small>",18 août 2026
2753228,AVRE AMONT,27,Eure,SUP,crise,Crise,4,2026-08-13,2026-10-01,DDTM/SEBF/2026-214,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 13 août 2026 au 1 oct. 2026<br><small>Zone : AVRE AMONT</small>",18 août 2026
2751253,Bassin du Cher (en amont de Chambonchard),03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin du Cher (en amont de Chambonchard)</small>",18 août 2026
2751268,Bassin de l'Allier,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de l'Allier</small>",18 août 2026
2755396,Plateau calcaire,39,Jura,SUP,crise,Crise,4,2026-08-10,2026-11-10,39-2026-08-10-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 10 août 2026 au 10 nov. 2026<br><small>Zone : Plateau calcaire</small>",18 août 2026
2755397,Haute chaîne,39,Jura,SUP,crise,Crise,4,2026-08-10,2026-11-10,39-2026-08-10-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 10 août 2026 au 10 nov. 2026<br><small>Zone : Haute chaîne</small>",18 août 2026
2755399,Nord Jura,39,Jura,SUP,crise,Crise,4,2026-08-10,2026-11-10,39-2026-08-10-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 10 août 2026 au 10 nov. 2026<br><small>Zone : Nord Jura</small>",18 août 2026
2755400,Seille,39,Jura,SUP,crise,Crise,4,2026-08-10,2026-11-10,39-2026-08-10-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 10 août 2026 au 10 nov. 2026<br><small>Zone : Seille</small>",18 août 2026
2751251,Bassin du Sichon,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin du Sichon</small>",18 août 2026
2751256,Bassin de la Loire,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de la Loire</small>",18 août 2026
2751257,Bassin de la Bouble et du Boublon,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de la Bouble et du Boublon</small>",18 août 2026
2751261,Bassin du Cher,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin du Cher</small>",18 août 2026
2751262,Bassin de l'Oeil et de l'Aumance,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de l'Oeil et de l'Aumance</small>",18 août 2026
2751250,Bassin de l'Acolin,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de l'Acolin</small>",18 août 2026
2751260,Bassin de l'Andelot,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de l'Andelot</small>",18 août 2026
2751269,Bassin de la Besbre,03,Allier,SUP,crise,Crise,4,2026-08-16,2026-10-15,1938/2026,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 16 août 2026 au 15 oct. 2026<br><small>Zone : Bassin de la Besbre</small>",18 août 2026
2753530,Bassin versant de l'Orb de la Source à l’amont de la confluence avec le Jaur hors axe Orb soutenu,34,Hérault,SUP,crise,Crise,4,2026-08-12,2026-10-31,DDTM34-2026-08-17411,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 12 août 2026 au 31 oct. 2026<br><small>Zone : Bassin versant de l'Orb de la Source à l’amont de la confluence avec le Jaur hors axe Orb soutenu</small>",18 août 2026
2754227,Secteur milieux aquatiques 4 - Bassin de la Vilaine en amont de Rennes_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 4 - Bassin de la Vilaine en amont de Rennes_ZA_ESO</small>",18 août 2026
2754230,Secteur milieux aquatiques 6 - Bassin de l'Aff_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 6 - Bassin de l'Aff_ZA_ESO</small>",18 août 2026
2754234,Secteur milieux aquatiques 5 - Bassin de la rive gauche de la Vilaine_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 5 - Bassin de la rive gauche de la Vilaine_ZA_ESO</small>",18 août 2026
2754252,Anglin aval,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Anglin aval</small>",18 août 2026
2754222,Secteur milieux aquatiques 2 - Bassin du Couesnon_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 2 - Bassin du Couesnon_ZA_ESO</small>",18 août 2026
2754224,Secteur milieux aquatiques 3 - Bassin de la Vilaine Nord-Meu_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 3 - Bassin de la Vilaine Nord-Meu_ZA_ESO</small>",18 août 2026
2754228,Secteur milieux aquatiques 7 - Bassin de la Chère_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 7 - Bassin de la Chère_ZA_ESO</small>",18 août 2026
2754235,Secteur milieux aquatiques 1 - Bassin Côtier_ZA_ESO,35,Ille-et-Vilaine,SUP,crise,Crise,4,2026-08-15,,35-2026-08-14-00002,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 15 août 2026<br><small>Zone : Secteur milieux aquatiques 1 - Bassin Côtier_ZA_ESO</small>",18 août 2026
2754250,Cher,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Cher</small>",18 août 2026
2754248,Bouzanne,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Bouzanne</small>",18 août 2026
2754255,Fouzon,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Fouzon</small>",18 août 2026
2754253,Modon,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Modon</small>",18 août 2026
2754256,Anglin amont,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Anglin amont</small>",18 août 2026
2754268,Arnon,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Arnon</small>",18 août 2026
2754267,Théols,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Théols</small>",18 août 2026
2754254,Creuse,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Creuse</small>",18 août 2026
2754271,Indre aval,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Indre aval</small>",18 août 2026
2752369,Zone d'alerte n°7_Le Volp,09,Ariège,SUP,crise,Crise,4,2026-08-10,2026-10-31,20260806,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 10 août 2026 au 31 oct. 2026<br><small>Zone : Zone d'alerte n°7_Le Volp</small>",18 août 2026
2754260,Indrois-Tourmente,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Indrois-Tourmente</small>",18 août 2026
2754276,Claise,36,Indre,SUP,crise,Crise,4,2026-08-08,,36-2026-08-06-00002 ,"<b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 8 août 2026<br><small>Zone : Claise</small>",18 août 2026
